,data_points,rmsd,rmpse,spearmans_r,spearmans_p_val,kendalls_tau,kendalls_p_val
11813,2939,5406.37459739395,0.0527381773896736,0.9947590523304514,1.9762778638695383e-154,0.9450785773366418,1.2134475049133763e-68
8313,2939,4777.15040112352,0.047537663244353,0.9944650787880702,1.3063839058525177e-152,0.9437551695616212,1.8661310526737152e-68
7813,2939,6044.761945611133,0.0583859439808624,0.9943007064848034,1.2360137108718352e-151,0.9427626137303556,2.576097003654214e-68
3813,2939,5200.856953572686,0.0507757810277179,0.9943607655956124,5.47944983192974e-152,0.9435897435897436,1.96919617865324e-68
6313,2939,6013.505658185196,0.0581093221832367,0.9947242812662987,3.2840478741619345e-154,0.9452440033085197,1.1498403663954782e-68
12813,2939,5521.862489136704,0.0534219134117674,0.9949329076512146,1.481017623038921e-155,0.9472291149710504,6.021699316387066e-69
5313,2939,5917.931722854061,0.0571542197214748,0.993545226090942,1.7470268337229986e-147,0.9392886683209264,7.941081787458215e-68
5813,2939,5642.286282559703,0.054914169272527,0.9941394951873684,1.0523681929210381e-150,0.9417700578990902,3.5549696502150873e-68
8813,2939,5803.44280344024,0.0561696989690993,0.9950024497795196,5.123523461649279e-156,0.9468982630272952,6.707790309127371e-69
7313,2939,5904.322062778525,0.0570658510103068,0.9947716963537796,1.64164749318568e-154,0.9454094292803972,1.08955721896929e-68
6813,2939,5615.71658989115,0.0544688335954476,0.9944587567764064,1.426073263488808e-152,0.9444168734491316,1.504922368281352e-68
813,2939,5636.238778635347,0.054468077479043,0.9940731140648952,2.4988022920325024e-150,0.9421009098428452,3.1932108849311243e-68
13813,2939,5251.168624458812,0.051097005761186,0.9943576045897804,5.720379433758316e-152,0.9427626137303556,2.576097003654214e-68
2313,2939,5616.744782565879,0.0549766067980011,0.9943449605664522,6.793155022261802e-152,0.9429280397022332,2.441381782309612e-68
3313,2939,5676.06532006222,0.0551833146098915,0.9945788749980244,2.6499277779479504e-153,0.9444168734491316,1.504922368281352e-68
1313,2939,5259.20874345744,0.0515080453737804,0.993437751892652,6.205219588214836e-147,0.9373035566583954,1.5081896473431552e-67
1813,2939,5891.867248679432,0.0572843425986983,0.9939245467907888,1.671925654333299e-149,0.9406120760959472,5.174124164566907e-68
14813,2939,5516.148602831655,0.053386575617695,0.9939277077966208,1.6064425183960561e-149,0.940281224152192,5.759329813850183e-68
12313,2939,5630.185541795513,0.0547832397702128,0.9943797316306048,4.230469811979727e-152,0.9430934656741108,2.3136897374568327e-68
2813,2939,5540.95471987685,0.0540869923421131,0.9940320209890784,4.247327551488093e-150,0.9401157981803144,6.076218767390232e-68
9313,2939,5383.103108381314,0.0526483812528252,0.9940952411057198,1.8750575865737544e-150,0.9419354838709678,3.3692542305385693e-68
13313,2939,5939.223528169334,0.0572210736732301,0.9947274422721308,3.1363083268349244e-154,0.9455748552522748,1.0324248936867288e-68
4813,2939,5410.493836857399,0.0526947703430249,0.9946484171263296,9.831463491582606e-154,0.9447477253928868,1.3513743701717976e-68
11313,2939,5429.011897322704,0.0528790955522367,0.994221681339002,3.5581807817957855e-151,0.9424317617866004,2.8681577852566727e-68
14313,2939,5173.432899744893,0.0505226993345229,0.9948317554645888,6.7591835521160256e-155,0.9452440033085197,1.1498403663954782e-68
9813,2939,4979.308505351918,0.0493524268584925,0.9928814148662104,3.1983283976856384e-144,0.9339950372208436,4.3797426462115055e-67
313,2939,5119.721715311548,0.0500548128329624,0.9940351819949106,4.0780306779755756e-150,0.9411083540115798,4.40558611303845e-68
10813,2939,5629.832738170215,0.0547235971260705,0.9951636610769546,4.1275051087931586e-157,0.9477253928866832,5.121509112984621e-69
10313,2939,5800.341150914452,0.0565072902753764,0.9945377819222074,4.732526391174443e-153,0.944251447477254,1.58809766599051e-68
9814,2948,6011.234969689989,0.0578044610074807,0.9952015931469392,2.2542043616901187e-157,0.9477253928866832,5.121509112984621e-69
2814,2948,5967.5360866009805,0.0576170938367273,0.9945978410330166,2.0246273279198722e-153,0.9444168734491316,1.504922368281352e-68
14314,2948,5799.1367048503125,0.0563330037725475,0.9947274422721308,3.1363083268349244e-154,0.9455748552522748,1.0324248936867288e-68
3314,2948,5534.205950118956,0.0539477777011407,0.9946073240505128,1.7690749472144505e-153,0.9445822994210092,1.4260899549896527e-68
5814,2948,5276.499016217792,0.0512322912220364,0.9945883580155204,2.3165458983222194e-153,0.9444168734491316,1.504922368281352e-68
10314,2948,6475.794032487823,0.0622958500929119,0.9943892146481008,3.7159663820339284e-152,0.9429280397022332,2.441381782309612e-68
8314,2948,6181.53572103502,0.0595299821516501,0.9941268511640404,1.2417425968135066e-150,0.941439205955335,3.957563833535947e-68
4314,2948,6061.26677566727,0.0585786142886239,0.9945472649397036,4.141338861784785e-153,0.944251447477254,1.58809766599051e-68
1814,2948,5892.034200688936,0.0570229183661092,0.9949898057561914,6.221022526305878e-156,0.9462365591397848,8.322455929850153e-69
814,2948,5641.523722840428,0.0548078429421379,0.9949139416162222,1.9732615198616003e-155,0.9462365591397848,8.322455929850153e-69
3814,2948,5786.889455313203,0.0563900658112737,0.9935167770384536,2.448491891435989e-147,0.9382961124896608,1.0945636061204707e-67
1314,2948,5580.386771720855,0.054634059344674,0.9936843103475524,3.2819579306936175e-148,0.9406120760959472,5.174124164566907e-68
14814,2948,5679.302941564147,0.0551200372884034,0.9939466738316132,1.2634670736138128e-149,0.9411083540115798,4.40558611303845e-68
12314,2948,5937.440550909577,0.0573517832129095,0.994559908963032,3.4650832114073176e-153,0.9444168734491316,1.504922368281352e-68
11314,2948,5675.582914984979,0.0550771841139326,0.9950024497795196,5.123523461649279e-156,0.947394540942928,5.705356155858131e-69
4814,2948,5867.176668573333,0.056792993541809,0.994575713992192,2.771249684172448e-153,0.944251447477254,1.58809766599051e-68
13314,2948,5335.806645077571,0.0524105558276839,0.9936716663242244,3.8265531857921105e-148,0.9396195202646817,7.134989869417577e-68
314,2948,5791.940521282267,0.0563836417121315,0.9929193469361948,2.1226327014208825e-144,0.9336641852770884,4.871451703423226e-67
12814,2948,5949.202516344898,0.0576136033669163,0.9947811793712756,1.4279912142210991e-154,0.9454094292803972,1.08955721896929e-68
9314,2948,5716.033902894425,0.0556476938886882,0.993873970697476,3.159515719156241e-149,0.9401157981803144,6.076218767390232e-68
10814,2948,5581.834051300155,0.0542118194251915,0.9937001153767128,2.7077030476962772e-148,0.9396195202646817,7.134989869417577e-68
13814,2948,5890.527135365546,0.0569753392044399,0.9944935278405588,8.79447474908331e-153,0.9435897435897436,1.96919617865324e-68
11814,2948,6289.398080046386,0.0603601057033701,0.9951763051002828,3.37561581440586e-157,0.9477253928866832,5.121509112984621e-69
6314,2948,5153.15708566108,0.0507250083043466,0.9936463782775676,5.197054641095144e-148,0.9381306865177832,1.1546587774059188e-67
5314,2948,5217.037922915862,0.0510440890835326,0.994338638554788,7.4017111273816315e-152,0.9429280397022332,2.441381782309612e-68
7314,2948,5495.940574077291,0.0536835295396768,0.9931437783502708,1.7923868780025203e-145,0.9359801488833748,2.3112567080991082e-67
6814,2948,5618.295236988681,0.0544941179600552,0.994676866178818,6.528866644124861e-154,0.9455748552522748,1.0324248936867288e-68
7814,2948,5288.402961509714,0.0514302267373211,0.994054148029903,3.193458818840093e-150,0.9421009098428452,3.1932108849311243e-68
2314,2948,5686.978078898131,0.0551123525441508,0.994683188190482,5.959388416970853e-154,0.9455748552522748,1.0324248936867288e-68
8814,2948,5669.132852672424,0.0550572471781833,0.9941553002165288,8.553008496823698e-151,0.9421009098428452,3.1932108849311243e-68
10815,2958,5559.9540864875535,0.0543382270068753,0.9933049896477056,2.886555686830303e-146,0.9373035566583954,1.5081896473431552e-67
815,2958,5820.502778337722,0.0564882830722894,0.9941489782048648,9.293251660928408e-151,0.9412737799834574,4.175589960045189e-68
11315,2958,6024.064881405611,0.058231758257852,0.9948222724470926,7.781121003597075e-155,0.9460711331679074,8.783332924519927e-69
1315,2958,5907.134244256079,0.0573417925324658,0.994442951747246,1.7747171962177365e-152,0.9440860215053763,1.6758542736676606e-68
10315,2958,4998.007338241153,0.0495131508856573,0.9944714007997344,1.1966197791381164e-152,0.9439205955334988,1.7684436609475855e-68
14315,2958,5626.035896854716,0.0543370369166723,0.994917102622054,1.881249063983586e-155,0.9467328370554178,7.079516266976654e-69
9815,2958,5828.936922407691,0.0564385693479638,0.9947464083071232,2.3780526486789834e-154,0.9454094292803972,1.08955721896929e-68
5315,2958,5783.460687561067,0.0560219553171264,0.9944587567764064,1.426073263488808e-152,0.9439205955334988,1.7684436609475855e-68
12815,2958,5860.563368640168,0.0565354524708189,0.9946168070680088,1.545410860075408e-153,0.9452440033085197,1.1498403663954782e-68
11815,2958,5403.267303976413,0.0527618943333129,0.9939846059015978,7.797843142400742e-150,0.9401157981803144,6.076218767390232e-68
13815,2958,5756.071790108584,0.0558794823482884,0.9936527002892318,4.8147055188600425e-148,0.9392886683209264,7.941081787458215e-68
2315,2958,5338.991277974586,0.0521942508267741,0.993817072592499,6.424683753845788e-149,0.9397849462365592,6.763073501376032e-68
13315,2958,5599.819840440582,0.0548512921077814,0.9948538825054132,4.8615772142616034e-155,0.9464019851116626,7.885688128918127e-69
14815,2958,5927.677737076726,0.0572527175419592,0.9942469693856584,2.54080474081822e-151,0.9427626137303556,2.576097003654214e-68
4815,2958,5943.588886997313,0.0573298156529025,0.9941869102748494,5.640093994682565e-151,0.9424317617866004,2.8681577852566727e-68
12315,2958,5829.109434056611,0.0564869703522428,0.9946705441671538,7.151987302332567e-154,0.9450785773366418,1.2134475049133763e-68
2815,2958,5812.450239482497,0.0563088936594979,0.9947179592546348,3.60043467428067e-154,0.9457402812241522,9.78279214983532e-69
315,2958,5747.669777712302,0.0558360886504149,0.9948285944587568,7.084176490869793e-155,0.9459057071960296,9.269645350872047e-69
4315,2958,5517.236816669695,0.0537973716882374,0.9935673531317664,1.342237085595307e-147,0.9391232423490488,8.377544119538416e-68
8815,2958,5784.529749014006,0.0561806404950059,0.993371370770179,1.3435241287090098e-146,0.9379652605459058,1.2180419685441018e-67
1815,2958,5688.465172696664,0.0553557073352955,0.995015093802848,4.2175634481239234e-156,0.9467328370554178,7.079516266976654e-69
6815,2958,5539.584579297345,0.0535827757986381,0.9948412384820848,5.869940853275754e-155,0.9464019851116626,7.885688128918127e-69
7315,2958,5801.232033101432,0.0563196849805353,0.9947306032779628,2.9951322482730945e-154,0.9452440033085197,1.1498403663954782e-68
9315,2958,5770.180497364129,0.0558130723155625,0.9933776927818432,1.2486472251304292e-146,0.9376344086021504,1.3553992353480908e-67
5815,2958,6104.371153181218,0.0590271458839348,0.995144695041962,5.5752113569748566e-157,0.9492142266335816,3.149307096827654e-69
3815,2958,5945.10205596622,0.0577776128482776,0.995144695041962,5.5752113569748566e-157,0.9487179487179488,3.7037863166801925e-69
7815,2958,4932.210246326519,0.0489998571773996,0.9944050196772612,2.992250592481928e-152,0.943424317617866,2.0779340641337714e-68
8315,2958,5378.339988350446,0.0524382688626007,0.9932828626068814,3.7184130122840512e-146,0.9366418527708852,1.8671731745517616e-67
3315,2958,5672.558652946455,0.0550950461075388,0.9948317554645888,6.7591835521160256e-155,0.9457402812241522,9.78279214983532e-69
6315,2958,5332.164102006844,0.0520096313369781,0.9939498348374451,1.2138038880150866e-149,0.9406120760959472,5.174124164566907e-68
1316,2967,6040.747254490027,0.0583660763677395,0.9939340298082848,1.4829771245264318e-149,0.940281224152192,5.759329813850183e-68
12316,2967,5473.216832795565,0.053223843217957,0.9951636610769546,4.1275051087931586e-157,0.9483870967741936,4.1264779722171687e-69
14316,2967,5180.631627216414,0.0512755611661681,0.9939182247791246,1.810895361457249e-149,0.9404466501240696,5.4589162453072765e-68
2816,2967,6123.961225895542,0.0590882159253521,0.9950087717911836,4.648812200958881e-156,0.9475599669148056,5.405581110702218e-69
9316,2967,5538.396781523755,0.0538145700333615,0.9945472649397036,4.141338861784785e-153,0.944251447477254,1.58809766599051e-68
11816,2967,5184.369146061585,0.0506173043153418,0.9944208247064216,2.408004494031401e-152,0.943424317617866,2.0779340641337714e-68
13816,2967,5368.049986822186,0.0523331215110171,0.9950435428553364,2.717267146513405e-156,0.9478908188585607,4.852320122148472e-69
8816,2967,5957.703261362886,0.0576179291349804,0.994613646062177,1.6166756475801557e-153,0.9447477253928868,1.3513743701717976e-68
8316,2967,5395.604005988993,0.0524940128521903,0.9943544435839484,5.971758311177642e-152,0.943424317617866,2.0779340641337714e-68
9816,2967,5888.194577730876,0.0569723653547638,0.9948096284237644,9.384222974284467e-155,0.9460711331679074,8.783332924519927e-69
10816,2967,5942.993982111364,0.0570646897489462,0.9949423906687106,1.2825448035849518e-155,0.9467328370554178,7.079516266976654e-69
6816,2967,5669.9579851818935,0.0547778132433344,0.9947400862954592,2.6081676148967504e-154,0.9455748552522748,1.0324248936867288e-68
13316,2967,5772.605105334172,0.0558146292023908,0.9947306032779628,2.9951322482730945e-154,0.9457402812241522,9.78279214983532e-69
5816,2967,5413.443666133617,0.0528006836740596,0.9943291555372918,8.416758769155578e-152,0.9427626137303556,2.576097003654214e-68
5316,2967,6075.849172336365,0.0585402139408961,0.9946895102021462,5.438990572641223e-154,0.9450785773366418,1.2134475049133763e-68
14816,2967,5432.465420978586,0.0531399380839273,0.994575713992192,2.771249684172448e-153,0.9450785773366418,1.2134475049133763e-68
2316,2967,5579.3415187047785,0.0543896384216086,0.9947053152313066,4.326156693682692e-154,0.9459057071960296,9.269645350872047e-69
4316,2967,5885.798232957519,0.0569031181466018,0.9944872058288946,9.604572460625014e-153,0.9435897435897436,1.96919617865324e-68
6316,2967,5988.375940860133,0.0577948914960282,0.9932417695310648,5.938010581287962e-146,0.9373035566583954,1.5081896473431552e-67
11316,2967,5693.174852225015,0.0559157056024839,0.9927676186562564,1.079966879471447e-143,0.933829611248966,4.619080485441776e-67
3816,2967,5620.087443859844,0.0548366930246785,0.9943228335256278,9.16856583313903e-152,0.9419354838709678,3.3692542305385693e-68
4816,2967,6015.353559764269,0.0576172773487675,0.9951794661061149,3.209840903128735e-157,0.9485525227460712,3.9094418728449677e-69
12816,2967,5288.303824928154,0.0517896145222226,0.9947811793712756,1.4279912142210991e-154,0.9454094292803972,1.08955721896929e-68
816,2967,5753.990441449663,0.0559586449535092,0.9942817404498112,1.595188938212438e-151,0.9432588916459884,2.1926558632067704e-68
316,2967,5243.779310851677,0.0512272746147479,0.9950435428553364,2.717267146513405e-156,0.9472291149710504,6.021699316387066e-69
3316,2967,5017.845793308182,0.0493502381247785,0.9946073240505128,1.7690749472144505e-153,0.9435897435897436,1.96919617865324e-68
7316,2967,5466.714858078906,0.0532237816432734,0.9939308688024528,1.5434919074874798e-149,0.9409429280397024,4.648207189484314e-68
7816,2967,6145.387044087436,0.0595575522407724,0.9945472649397036,4.141338861784785e-153,0.944251447477254,1.58809766599051e-68
10316,2967,5695.394026365497,0.0553252307545309,0.994673705172986,6.833420645486336e-154,0.9449131513647644,1.2805612877770239e-68
1816,2967,6082.318346182812,0.0590168201021383,0.9943196725197958,9.568946242332567e-152,0.9430934656741108,2.3136897374568327e-68
817,2976,5711.287195978652,0.0554547205427714,0.993039465157813,5.7105022290943755e-145,0.9364764267990074,1.969502765030677e-67
1317,2976,5328.58848104429,0.0521739614725765,0.9943576045897804,5.720379433758316e-152,0.943424317617866,2.0779340641337714e-68
3317,2976,5614.993954401403,0.0549078218340215,0.9942311643564982,3.1365852709733596e-151,0.9429280397022332,2.441381782309612e-68
2817,2976,5711.772739577491,0.0555990231299704,0.9945693919805282,3.030573618346083e-153,0.9444168734491316,1.504922368281352e-68
4817,2976,5300.77010340228,0.0519080038389948,0.9941963932923454,4.975586048055605e-151,0.9412737799834574,4.175589960045189e-68
3817,2976,5615.757092776267,0.0544407374690415,0.9946673831613216,7.48520242840573e-154,0.9447477253928868,1.3513743701717976e-68
13317,2976,5663.008854056496,0.0550384028687429,0.9949645177095352,9.15819721987017e-156,0.9467328370554178,7.079516266976654e-69
11817,2976,4922.219084369698,0.0485368975059031,0.9938012675633384,7.81567899626419e-149,0.9387923904052936,9.32349268518758e-68
9817,2976,5905.597108049566,0.0569588398780469,0.9947211202604668,3.438651814161747e-154,0.9449131513647644,1.2805612877770239e-68
10817,2976,5943.96618524232,0.0572407382549579,0.9950972799544814,1.1761747438587239e-156,0.948221670802316,4.355522238486613e-69
8817,2976,5340.417153125547,0.0520397690767504,0.9942722574323148,1.811625572966536e-151,0.9424317617866004,2.8681577852566727e-68
6817,2976,5554.032526243741,0.0538804324159855,0.9942311643564982,3.1365852709733596e-151,0.942266335814723,3.026337458486975e-68
7817,2976,5866.875426516103,0.0566829148158452,0.9938518436566516,4.167044041083896e-149,0.9404466501240696,5.4589162453072765e-68
7317,2976,5241.40119291981,0.051359144757036,0.9951731440944508,3.549834927816847e-157,0.9488833746898264,3.508916382024299e-69
10317,2976,5628.159288584711,0.0546444391703596,0.9942501303914903,2.435812679220933e-151,0.9419354838709678,3.3692542305385693e-68
1817,2976,5993.24002601813,0.0574973904072529,0.994847560493749,5.342328993604608e-155,0.9462365591397848,8.322455929850153e-69
317,2976,5663.773761803439,0.0549296306208745,0.9929888890645002,9.952977368540368e-145,0.9366418527708852,1.8671731745517616e-67
14817,2976,5932.780362294244,0.0572605030726289,0.9937222424175371,2.066818916510245e-148,0.9399503722084368,6.41048351484667e-68
9317,2976,5852.601586794958,0.0569399373607866,0.9950561868786648,2.2331710367798243e-156,0.9485525227460712,3.9094418728449677e-69
13817,2976,5796.254095797113,0.0566304281608592,0.9931342953327748,1.9929548007994438e-145,0.9361455748552524,2.191232130961349e-67
12317,2976,5628.631765648015,0.0543679059153751,0.994844399487917,5.600005619666549e-155,0.9464019851116626,7.885688128918127e-69
12817,2976,5512.075156782273,0.053649838009259,0.9934946499976292,3.180348517544377e-147,0.938626964433416,9.835659612144687e-68
4317,2976,5500.8058734869865,0.0535397641191255,0.9938107505808348,6.949025380675894e-149,0.940281224152192,5.759329813850183e-68
5317,2976,5596.9724379333065,0.0546409435771261,0.99398776690743,7.48943259341762e-150,0.9406120760959472,5.174124164566907e-68
5817,2976,6066.831736276405,0.0588019270017548,0.9947400862954592,2.6081676148967504e-154,0.9455748552522748,1.0324248936867288e-68
11317,2976,5887.701650158117,0.0568241736323271,0.9936748273300564,3.682575030928531e-148,0.9396195202646817,7.134989869417577e-68
6317,2976,5130.706173734705,0.0499894506457408,0.9952110761644356,1.9363972613214823e-157,0.949048800661704,3.3242681505832766e-69
8317,2976,5581.260342440655,0.0542695194459722,0.9937917845458424,8.788834063417299e-149,0.939454094292804,7.527288263628415e-68
14317,2976,5558.224017222019,0.0540422037373611,0.995015093802848,4.2175634481239234e-156,0.9467328370554178,7.079516266976654e-69
2317,2976,5731.86176238457,0.055580139641209,0.9934978110034612,3.063891021397123e-147,0.937138130686518,1.590904885766138e-67
4318,2986,5403.713166038091,0.052763034376346,0.9948412384820848,5.869940853275754e-155,0.94656741108354,7.471772220272343e-69
318,2986,5187.313769799457,0.0508549537335876,0.9938202335983308,6.177355242030815e-149,0.940281224152192,5.759329813850183e-68
12318,2986,5756.168453916098,0.0558347033077318,0.9943007064848034,1.2360137108718352e-151,0.942597187758478,2.718220347460439e-68
5318,2986,5272.1659336443945,0.0513717060385969,0.9930584311928052,4.631705857360244e-145,0.9359801488833748,2.3112567080991082e-67
2818,2986,5697.640993286984,0.0556310438386349,0.9933618877526827,1.4993292869750086e-146,0.937138130686518,1.590904885766138e-67
8318,2986,5713.566671586592,0.0553003811143642,0.9939213857849566,1.7400417975359994e-149,0.9409429280397024,4.648207189484314e-68
7818,2986,5741.347127044192,0.0554103702983472,0.994171105245689,6.947452010511841e-151,0.9416046319272128,3.750886701281884e-68
4818,2986,5803.703638087385,0.0562426501107871,0.9950877969369852,1.3643841561828626e-156,0.947394540942928,5.705356155858131e-69
12818,2986,5901.472585766543,0.0573329097494407,0.9941268511640404,1.2417425968135066e-150,0.9406120760959472,5.174124164566907e-68
818,2986,6118.220365428505,0.0592216364609537,0.9946547391379936,8.978286225000358e-154,0.9452440033085197,1.1498403663954782e-68
6318,2986,5538.653581659731,0.0540675304797667,0.9945030108580548,7.704155285350448e-153,0.9430934656741108,2.3136897374568327e-68
11318,2986,5587.216231495579,0.0539178759104422,0.9940857580882236,2.1209096687822862e-150,0.942266335814723,3.026337458486975e-68
10318,2986,5507.910969011308,0.0534973954734993,0.9947558913246194,2.0699486969287572e-154,0.9457402812241522,9.78279214983532e-69
7318,2986,5883.194406809298,0.0570474776756645,0.994844399487917,5.600005619666549e-155,0.9457402812241522,9.78279214983532e-69
14818,2986,5832.639926125694,0.0566672592430535,0.9941932322865136,5.1880184783233135e-151,0.9424317617866004,2.8681577852566727e-68
9318,2986,5748.855118739541,0.0556377661085171,0.9943449605664522,6.793155022261802e-152,0.942597187758478,2.718220347460439e-68
13818,2986,5377.284452641029,0.0523908235176488,0.9939119027674604,1.961252976979041e-149,0.940281224152192,5.759329813850183e-68
8818,2986,5911.8356401160445,0.0573192517323479,0.9938518436566516,4.167044041083896e-149,0.9399503722084368,6.41048351484667e-68
3818,2986,5542.509673147511,0.0536824368506421,0.9946357731030012,1.1784949448888545e-153,0.9449131513647644,1.2805612877770239e-68
6818,2986,5796.527025206348,0.0563729030022913,0.9940067329424224,5.876259702719575e-150,0.9401157981803144,6.076218767390232e-68
14318,2986,5990.216356519472,0.0577185762996141,0.9951036019661456,1.0651869268532803e-156,0.9470636889991728,6.355523151367464e-69
5818,2986,5960.818516992235,0.0575036866043691,0.9952679742694124,7.730889672918647e-158,0.948221670802316,4.355522238486613e-69
1318,2986,5926.22316131155,0.0574638676422915,0.9939624788607734,1.0337024071363213e-149,0.9409429280397024,4.648207189484314e-68
3318,2986,5488.6864716779,0.0536568193388268,0.9944145026947572,2.6267919675807217e-152,0.943424317617866,2.0779340641337714e-68
9818,2986,5372.684085037277,0.0525761322089775,0.9940920800998878,1.9537097057694453e-150,0.9411083540115798,4.40558611303845e-68
1818,2986,5926.725720140079,0.0574825776720661,0.9944397907414138,1.8539333248867837e-152,0.9437551695616212,1.8661310526737152e-68
10818,2986,5616.496720744866,0.0547041224691142,0.9933966588168356,1.0019349337167854e-146,0.9377998345740282,1.2848924508095684e-67
11818,2986,5888.327329423244,0.0570897466926166,0.9929319909595232,1.8506005325749263e-144,0.9349875930521092,3.182156821032034e-67
2318,2986,5223.957952624868,0.0514843451026643,0.9944714007997344,1.1966197791381164e-152,0.9440860215053763,1.6758542736676606e-68
13318,2986,5579.271220851943,0.0542307953605617,0.9944239857122537,2.305456880519338e-152,0.9437551695616212,1.8661310526737152e-68
4319,2995,5591.070800370431,0.0544351138704879,0.9931690663969276,1.3498224989096695e-145,0.9359801488833748,2.3112567080991082e-67
6319,2995,5836.0074795988285,0.0562595114290808,0.9951257290069698,7.521851964331132e-157,0.9478908188585607,4.852320122148472e-69
8819,2995,5671.517676228979,0.0553861299752425,0.994676866178818,6.528866644124861e-154,0.9449131513647644,1.2805612877770239e-68
2319,2995,5879.444670092849,0.0571983594189482,0.9937443694583616,1.5761167015006614e-148,0.9401157981803144,6.076218767390232e-68
9319,2995,5314.414210089438,0.0518307291723697,0.9942785794439788,1.6643363719254258e-151,0.9429280397022332,2.441381782309612e-68
9819,2995,5698.506344313136,0.0553667450133887,0.9945188158872152,6.175833311318922e-153,0.9440860215053763,1.6758542736676606e-68
3819,2995,5311.541733755335,0.051452905700248,0.9941584612223608,8.205023689227273e-151,0.9411083540115798,4.40558611303845e-68
7319,2995,5778.539259456448,0.0561841650600193,0.994442951747246,1.7747171962177365e-152,0.943424317617866,2.0779340641337714e-68
319,2995,5670.761473399511,0.0551166192673023,0.9949360686570466,1.4117052669839669e-155,0.94656741108354,7.471772220272343e-69
5819,2995,5774.227609146808,0.0556966776585756,0.9951605000711224,4.339957840456567e-157,0.9478908188585607,4.852320122148472e-69
5319,2995,5814.728846743203,0.0561918924296017,0.9942564524031544,2.2385084943286125e-151,0.9416046319272128,3.750886701281884e-68
13319,2995,5995.223167809225,0.0580250885940006,0.9946863491963144,5.693324219616402e-154,0.9452440033085197,1.1498403663954782e-68
12819,2995,5798.571480930765,0.0561016648295461,0.993431429880988,6.681204574202721e-147,0.9376344086021504,1.3553992353480908e-67
2819,2995,5646.578978659946,0.0547686418951968,0.9940067329424224,5.876259702719575e-150,0.9411083540115798,4.40558611303845e-68
10819,2995,5665.949838193959,0.0548182184983835,0.9933239556826982,2.321788793769591e-146,0.9377998345740282,1.2848924508095684e-67
13819,2995,5665.028896061721,0.0549529342740886,0.9942754184381468,1.7364403598759772e-151,0.942597187758478,2.718220347460439e-68
1319,2995,5531.709021938155,0.0541042451889186,0.99444927375891,1.6261731155815941e-152,0.9450785773366418,1.2134475049133763e-68
4819,2995,6052.29842063925,0.058418977558891,0.9946673831613216,7.48520242840573e-154,0.9445822994210092,1.4260899549896527e-68
11319,2995,6057.024454735582,0.0586180796194126,0.99444927375891,1.6261731155815941e-152,0.9437551695616212,1.8661310526737152e-68
10319,2995,5912.98627671978,0.0572225131395882,0.9951004409603136,1.1193239546165867e-156,0.948221670802316,4.355522238486613e-69
8319,2995,5399.350238346911,0.0527980153123712,0.993314472665202,2.589017385110965e-146,0.9364764267990074,1.969502765030677e-67
3319,2995,5571.863860714439,0.0540222211075302,0.9951668220827866,3.9253233959382105e-157,0.9485525227460712,3.9094418728449677e-69
14319,2995,5497.287865123219,0.0536577421093332,0.9944777228113986,1.0959678259035366e-152,0.9439205955334988,1.7684436609475855e-68
12319,2995,5453.831846298382,0.0530666412976997,0.993548387096774,1.682560899834648e-147,0.9387923904052936,9.32349268518758e-68
7819,2995,5009.445586467661,0.0493355450997255,0.9937823015283462,9.881384302460338e-149,0.9399503722084368,6.41048351484667e-68
11819,2995,5906.805590589215,0.0573921163484749,0.9932101594727442,8.495142067799151e-146,0.9369727047146402,1.6781408513789744e-67
819,2995,5855.764196163297,0.0566276670165646,0.9941363341815364,1.0968525440484637e-150,0.9419354838709678,3.3692542305385693e-68
6819,2995,5686.114107254045,0.0551985834065967,0.9948254334529248,7.4245820359788566e-155,0.9455748552522748,1.0324248936867288e-68
14819,2995,5522.582465671539,0.054030630855475,0.994348121572284,6.5076704999630954e-152,0.9430934656741108,2.3136897374568327e-68
1819,2995,6081.184828443818,0.0589298328920146,0.9942975454789712,1.2897743808385106e-151,0.9427626137303556,2.576097003654214e-68
820,3005,5234.318960009907,0.0512121019831067,0.9944935278405588,8.79447474908331e-153,0.9440860215053763,1.6758542736676606e-68
1820,3005,5094.738352609941,0.05017980445507,0.99432599453146,8.784728289106392e-152,0.9430934656741108,2.3136897374568327e-68
14820,3005,5673.509037576864,0.0551780979365532,0.9940256989774146,4.6069993678695713e-150,0.941439205955335,3.957563833535947e-68
1320,3005,5860.810128936674,0.0570986703243065,0.9936716663242244,3.8265531857921105e-148,0.9396195202646817,7.134989869417577e-68
13320,3005,5624.835762738054,0.0546783297446762,0.9945409429280396,4.5267533902873143e-153,0.9447477253928868,1.3513743701717976e-68
6320,3005,5597.17680468347,0.0544935136292464,0.993779140522514,1.0274546620478252e-148,0.9387923904052936,9.32349268518758e-68
11820,3005,5728.376984713873,0.05522357627943,0.994398697665597,3.263318219048403e-152,0.9430934656741108,2.3136897374568327e-68
5820,3005,5275.246783462329,0.0515133306322156,0.9939593178549414,1.0760872924524065e-149,0.9411083540115798,4.40558611303845e-68
6820,3005,5707.757297513007,0.055722503464223,0.9944176637005891,2.515051298491563e-152,0.9432588916459884,2.1926558632067704e-68
3320,3005,5907.734106989847,0.0572754790185409,0.9947274422721308,3.1363083268349244e-154,0.9452440033085197,1.1498403663954782e-68
