,data_points,rmsd,spearmans_r,spearmans_p_val,kendalls_tau,kendalls_p_val
7166,181,6601.007098790174,0.9888195223720186,3.4323034150402616e-129,0.9151364764267992,1.776032738821855e-64
9661,181,2916.0256000956538,0.9951099239778096,9.645484713312643e-157,0.9435897435897436,1.969196178653128e-68
5170,181,6762.786297218678,0.989119817926064,4.266202762671261e-130,0.9172870140612076,9.00982491438357e-65
6667,181,4390.470957662627,0.9852001706943148,7.15424437745982e-120,0.9007444168734492,1.600372662636325e-62
3174,181,4598.789150039916,0.9746487332269128,4.777192404552292e-102,0.8696443341604632,2.104960001786364e-58
180,181,2518.0751233016517,0.9898847813374214,1.6020635046392962e-132,0.919933829611249,3.899624887450696e-65
10160,181,6080.930798955254,0.9893316053168116,9.465732501034397e-131,0.9169561621174526,1.0002414781242204e-64
11657,181,5260.287853036601,0.9933018286418736,2.993045686297785e-146,0.9368072787427628,1.7701437562607762e-67
12656,182,3993.714770402987,0.9944840448230624,1.003680772586012e-152,0.9435897435897436,1.969196178653128e-68
181,182,6746.826651444219,0.9945061718638868,7.37125274535308e-153,0.9430934656741108,2.3136897374567677e-68
9662,182,7032.119709632489,0.9888827424886596,2.223279238294281e-129,0.915632754342432,1.5187848982822671e-64
680,182,7214.555218370694,0.9906149736846264,5.141258363750121e-135,0.9260545905707196,5.571795079795755e-66
8165,182,5479.20759689332,0.9863381327938548,1.5766696088966315e-122,0.9070306038047974,2.260467562812878e-63
14153,182,5252.4676678251335,0.9926285343996458,4.657157605594382e-143,0.935483870967742,2.712084265744383e-67
11159,182,5255.594803308434,0.992808711732073,6.974877718601328e-144,0.9366418527708852,1.8671731745517072e-67
1678,182,5933.547567502163,0.9861958875314124,3.481663038677864e-122,0.9068651778329198,2.380359258618541e-63
7666,182,5137.395144405271,0.9935262600559496,2.1882862536906638e-147,0.9379652605459058,1.2180419685440325e-67
5171,182,4628.087078495977,0.968652305163503,4.78597433502322e-95,0.856575682382134,1.026232590507997e-56
1179,182,5001.436806268245,0.9947306032779628,2.9951322482730945e-154,0.94656741108354,7.471772220272127e-69
6668,182,6382.784954955586,0.9795071991907824,4.411096418073981e-109,0.8851943755169562,1.9128896243262924e-60
7167,182,5484.775616903392,0.9927107205512792,1.9703027382048666e-143,0.9353184449958644,2.8605313495106326e-67
10660,182,6534.837917661818,0.9854562121667112,1.8843804281291828e-120,0.9022332506203474,1.0079301370470189e-62
14652,182,6007.303088744064,0.9867553855636864,1.4700643252356384e-123,0.9062034739454096,2.926703801620675e-63
13654,182,5385.425275620394,0.9912218868043812,3.0574440095814664e-137,0.9257237386269644,6.191767088005278e-66
8664,182,6227.970877110743,0.9884022696021874,5.675762366079774e-128,0.9129859387923904,3.495413071477853e-64
11658,182,6764.221851372945,0.9842107758688812,1.0053986013975628e-117,0.9014061207609596,1.3032311959035356e-62
3674,182,6900.589525796344,0.9911333786410834,6.597786440871924e-137,0.9260545905707196,5.571795079795755e-66
13155,182,6877.4337253606645,0.9881778381881112,2.4619908203147475e-127,0.9118279569892472,5.029759411129963e-64
6169,182,5827.36913386028,0.9898911033490856,1.5271309433930412e-132,0.919106699751861,5.0674428936804105e-65
4173,182,6748.668569215549,0.9883485325030424,8.085938317452582e-128,0.9133167907361456,3.149960759641229e-64
2676,182,4451.78194544798,0.985829210854894,2.5849913287311743e-121,0.9033912324234906,7.031245197719154e-63
2177,182,5275.095487877838,0.9876120181441734,8.818516138582971e-126,0.9106699751861042,7.234303272493469e-64
10161,182,4674.799819843215,0.987302239572632,5.837991156974951e-125,0.9088502894954508,1.2795093067394802e-63
9163,182,5756.27022193811,0.99206587536154,1.3143120663984826e-140,0.9303556658395368,1.4088409327456664e-66
3175,182,7051.16679327635,0.9910859635536028,9.930545686182223e-137,0.927874276261373,3.1167165559591793e-66
4672,182,3605.106608190401,0.991509538335098,2.376208403694805e-138,0.9282051282051282,2.8039619696897365e-66
12157,182,4970.449297180287,0.9892968342526592,1.2145052128717336e-130,0.9146401985111664,2.0766775800820816e-64
5670,182,7461.100618023489,0.9947495693129552,2.2706296088658076e-154,0.944251447477254,1.5880976659904202e-68
3675,183,3944.916074178856,0.9947242812662987,3.2840478741619345e-154,0.9444168734491316,1.504922368281267e-68
5671,183,7478.773393104931,0.9895275876783992,2.287353842468244e-131,0.9182795698924732,6.583445603642651e-65
14154,183,8153.4638678034,0.9888669374594996,2.4788076872090653e-129,0.9164598842018196,1.1699226002350977e-64
182,183,5395.702668480587,0.981520759905802,1.6559225629518302e-112,0.8896608767576509,4.8825509748867066e-61
12657,183,3232.436598059507,0.9923408828689289,8.780762638792567e-142,0.9303556658395368,1.4088409327456664e-66
10162,183,5465.803507911129,0.9909658453319844,2.77087885704497e-136,0.9234077750206784,1.294480668395549e-65
4174,183,7385.664471708974,0.9939024197499644,2.210173746345608e-149,0.939454094292804,7.527288263627986e-68
6170,183,7972.404778134229,0.9777243919015028,2.5396337474543053e-106,0.8779156327543425,1.7449447974856941e-59
1679,183,8939.713772896073,0.99491078061039,2.069712772648293e-155,0.9445822994210092,1.426089954989612e-68
12158,183,5031.626740725698,0.973867964786395,4.7935360115906336e-101,0.8704714640198512,1.642687125600123e-58
10661,183,6534.454921262782,0.9932544135543928,5.14309603132696e-146,0.9353184449958644,2.8605313495106326e-67
1180,183,5416.996900584009,0.9907414139179084,1.8177960337412002e-135,0.9224152191894128,1.774658889174823e-65
681,183,5898.36731381019,0.995353321426878,1.909762024485924e-158,0.9498759305210918,2.536589552345315e-69
6669,183,5819.104012062017,0.9949423906687106,1.2825448035849518e-155,0.9444168734491316,1.504922368281267e-68
3176,183,6416.03618329334,0.993817072592499,6.424683753845788e-149,0.9376344086021504,1.3553992353480521e-67
7667,183,5114.677694294607,0.98448578337627,2.625855173927404e-118,0.9033912324234906,7.031245197719154e-63
11160,183,7501.99005329102,0.980050892193896,5.679349036586234e-110,0.886021505376344,1.4862458915112914e-60
8665,183,5161.676217726296,0.992416747008898,4.091560715725618e-142,0.9311827956989248,1.0807208920347536e-66
14653,183,5822.86384321748,0.9879850168323558,8.49472437971249e-127,0.9090157154673284,1.2149277062529004e-63
9663,183,7236.559073985294,0.9858608209132144,2.17921416789871e-121,0.9053763440860216,3.788415738378348e-63
4673,183,6521.911721388355,0.9883516935088744,7.919698291809407e-128,0.9133167907361456,3.149960759641229e-64
5172,183,5527.815377185825,0.9841728437988968,1.2076945713858826e-117,0.9010752688172043,1.4442069345163468e-62
2178,183,7868.665255493763,0.9915379873875868,1.8370114831665508e-138,0.927874276261373,3.1167165559591793e-66
13655,183,3651.662434364701,0.9936495392833998,5.0022759864377125e-148,0.9399503722084368,6.410483514846484e-68
2677,183,4983.059800952639,0.9890597588152548,6.503456892233834e-130,0.9169561621174526,1.0002414781242204e-64
13156,183,4464.775609202532,0.9905802026204736,6.826018533711906e-135,0.9260545905707196,5.571795079795755e-66
8166,183,5012.72465194593,0.9927107205512792,1.9703027382048666e-143,0.9325062034739454,7.067481037256029e-67
11659,183,5194.60982883512,0.991338844020167,1.0932579996759512e-137,0.9316790736145576,9.216705412179329e-67
7168,183,3342.9783404231,0.9922239256531428,2.8080832507987886e-141,0.9316790736145576,9.216705412179329e-67
9164,183,4175.352544305328,0.9933365997060264,2.0074036542941355e-146,0.937138130686518,1.590904885766138e-67
183,184,5877.168478964919,0.9874033917592576,3.165640728225437e-125,0.9085194375516956,1.419113981975803e-63
11660,184,6486.562101214876,0.9845679695279036,1.749838259683811e-118,0.8992555831265509,2.539116011732429e-62
9664,184,7596.18769567709,0.9896129348358648,1.2220314653554188e-131,0.9187758478081058,5.626869143668113e-65
6670,184,6008.116960158421,0.9916233345450522,8.443368724820092e-139,0.9301902398676593,1.4855232250399374e-66
2179,184,6000.506125937848,0.9926064073588216,5.861222105843681e-143,0.934656741108354,3.539811866083107e-67
10662,184,4181.233268567626,0.9854246021083908,2.2246022638959822e-120,0.905210918114144,3.9889740264330843e-63
4674,184,6230.790826086653,0.9917750628249908,2.0783893312829408e-139,0.9257237386269644,6.191767088005278e-66
13157,184,7358.213662947084,0.988721531191225,6.69566883139328e-129,0.9121588089330024,4.53326143886584e-64
4175,184,4688.779002291153,0.992802389720409,7.461372475917668e-144,0.9331679073614558,5.714031356820737e-67
8666,184,5541.872652411316,0.9916644276208688,5.790761347875286e-139,0.925889164598842,5.873634341631872e-66
14155,184,7226.109155900959,0.975227197294179,8.257055781950838e-103,0.8704714640198512,1.642687125600123e-58
12159,184,4421.285325628501,0.9953912534968624,1.0174034264705582e-158,0.950206782464847,2.2763728332242065e-69
14654,184,3484.517312844392,0.9881367451122944,3.2110654688206395e-127,0.9126550868486352,3.8786054773761645e-64
11161,184,6373.445714147669,0.9936969543708808,2.8140009092087813e-148,0.9411083540115798,4.405586113038326e-68
7169,184,5954.335206666695,0.9894106304626132,5.35571772283459e-131,0.9197684036393714,4.109454447242356e-65
682,184,5116.555126164374,0.9909184302445035,4.138982243315276e-136,0.9272125723738628,3.850338350148328e-66
5173,184,6740.636487464898,0.9906908378245955,2.759903217113967e-135,0.9240694789081886,1.0487405013311034e-65
9165,184,4536.827834960944,0.9933776927818432,1.2486472251304292e-146,0.9376344086021504,1.3553992353480521e-67
6171,184,5612.936274045522,0.9943639266014443,5.248540662892211e-152,0.9429280397022332,2.4413817823095422e-68
1680,184,4162.592506812244,0.9850010273268954,1.987311020774073e-119,0.9023986765922252,9.574145605642862e-63
12658,184,5436.819265724157,0.990488533451344,1.433914393293298e-134,0.9215880893300248,2.307734521759104e-65
7668,184,4713.44644699132,0.9923029507989442,1.2826831810004828e-141,0.9300248138957816,1.5663646196540652e-66
3676,184,4142.781680875078,0.9924293910322264,3.5999090493968094e-142,0.9325062034739454,7.067481037256029e-67
2678,184,3500.972979203792,0.9871441892810292,1.504328330140197e-124,0.9101736972704716,8.452506534286033e-64
1181,184,5255.6849802538245,0.9934598789334764,4.7881824386918513e-147,0.9373035566583954,1.5081896473430692e-67
5672,184,4787.201559093375,0.9710230595375446,1.2285212165193207e-97,0.8636889991728701,1.24625053465925e-57
13656,184,5416.356950568122,0.9922618577231274,1.9297715068326648e-141,0.9321753515301904,7.859614983320486e-67
10163,184,6461.008597859428,0.9909721673436486,2.626100521740632e-136,0.9265508684863524,4.755929713739648e-66
8167,184,6441.898658722218,0.9874571288584026,2.282335536561224e-125,0.910008271298594,8.902397576504847e-64
3177,184,3062.820822250928,0.9936527002892318,4.8147055188600425e-148,0.9391232423490488,8.377544119537937e-68
10164,185,6699.165274213781,0.973359042847434,2.07612837753048e-100,0.8643507030603805,1.0234049308724014e-57
6172,185,4935.440777598419,0.980961261873528,1.611769028483274e-111,0.8886683209263855,6.617443211290718e-61
8667,185,4670.85391460893,0.9844699783471098,2.838320887428196e-118,0.8976013234077751,4.2367347495964895e-62
11661,185,4338.512483568647,0.9953375163977176,2.4789739713030768e-158,0.9495450785773366,2.826446299796376e-69
7669,185,3765.216415772965,0.9809138467860472,1.948507126717763e-111,0.8903225806451613,3.985993013869581e-61
10663,185,4991.151462490711,0.985724897662436,4.529056774085756e-121,0.9076923076923076,1.8381489911116945e-63
2679,185,6005.077496205679,0.9906118126787944,5.275687673985522e-135,0.9232423490488008,1.3644018099074774e-65
7170,185,5464.642450383132,0.9900207045882,5.681977497163195e-133,0.9214226633581472,2.4321359162293168e-65
12160,185,2803.792972711472,0.9918066728833114,1.5469534135609136e-139,0.9272125723738628,3.850338350148328e-66
14655,185,6391.492970427791,0.9927834236854164,9.130834508977353e-144,0.9333333333333332,5.4181615006802675e-67
1182,185,6573.905068488744,0.9918351219357998,1.184750941131087e-139,0.9285359801488834,2.52249704576898e-66
13158,185,5127.696923094985,0.9919236300990976,5.135646262315147e-140,0.928701406120761,2.39251043721006e-66
13657,185,10530.825746127071,0.9526797426941253,1.5327096368309786e-81,0.820347394540943,3.614539801629498e-52
5673,185,4958.218309943953,0.9917181647200136,3.5264207517072775e-139,0.9330024813895782,6.026001376716319e-67
3677,185,4983.416623674138,0.9951731440944508,3.549834927816847e-157,0.9459057071960296,9.269645350871519e-69
3178,185,4314.88705493969,0.9950877969369852,1.3643841561828626e-156,0.9464019851116626,7.885688128917896e-69
8168,185,6846.615985898059,0.9954924056834884,1.8493491668806225e-159,0.949048800661704,3.3242681505831813e-69
184,185,5860.1876732516375,0.9924451960613866,3.066644807280542e-142,0.933829611248966,4.6190804854415154e-67
683,185,6590.533563671897,0.9934503959159804,5.351416492361927e-147,0.938626964433416,9.835659612144407e-68
5174,185,4554.6937981567935,0.98980575619162,2.908210954834515e-132,0.919106699751861,5.0674428936804105e-65
12659,185,5965.434791122355,0.9946041630446808,1.8505066854139413e-153,0.943424317617866,2.0779340641337113e-68
9665,185,6514.111709321707,0.9910986075769308,8.906616423666566e-137,0.9265508684863524,4.755929713739648e-66
9166,185,4667.517178672241,0.9907477359295724,1.725069600219584e-135,0.9255583126550868,6.527069702470214e-66
4675,185,5355.258863960532,0.9829716615827157,3.224575456804096e-115,0.8936311000827131,1.4421476146873311e-61
4176,185,4724.274990040728,0.9922112816298144,3.1807836118024773e-141,0.9301902398676593,1.4855232250399374e-66
14156,185,5707.142941951355,0.9917719018191588,2.1405463798187474e-139,0.9303556658395368,1.4088409327456664e-66
6671,185,4476.450272342857,0.9892778682176668,1.390891616716791e-130,0.9182795698924732,6.583445603642651e-65
11162,185,6636.775038613286,0.9884812947479888,3.362633221938389e-128,0.914309346567411,2.30476942874052e-64
2180,185,4107.9774717309765,0.9914463182184572,4.19689047821112e-138,0.9280397022332508,2.956219969938461e-66
1681,185,2996.867227648769,0.9932607355660572,4.785997135774669e-146,0.937138130686518,1.590904885766138e-67
9167,186,5178.866447478271,0.9831518389151428,1.4312329851164725e-115,0.8929693961952027,1.76784894721469e-61
12161,186,8491.687776580018,0.9840780136239352,1.906188341818265e-117,0.8974358974358975,4.459064868399627e-62
4676,186,5190.30469266502,0.994559908963032,3.4650832114073176e-153,0.9424317617866004,2.8681577852565903e-68
5674,186,8285.39192212605,0.982311011363816,5.8950009487086536e-114,0.8891645988420183,5.6844283387209554e-61
3678,186,4157.779895433204,0.9825038327195712,2.553443262711986e-114,0.8918114143920596,2.5237752342154247e-61
2680,186,2905.813735472804,0.9888068783486904,3.742616312407629e-129,0.91712158808933,9.493200174491284e-65
5175,186,4705.961584472088,0.990608651672962,5.4135846712067064e-135,0.9220843672456576,1.97131247031856e-65
6173,186,4219.600666414857,0.9895876467892084,1.4722550677138826e-131,0.9186104218362284,5.929249056345487e-65
10165,186,5535.20588062065,0.9857754737557488,3.45261532662791e-121,0.9032258064516128,7.402646943023682e-63
11163,186,3926.1578518342712,0.9888068783486904,3.742616312407629e-129,0.9157981803143094,1.4415727803457685e-64
1682,186,6722.604301356636,0.9939719618782696,9.161879244167087e-150,0.9401157981803144,6.0762187673900596e-68
14157,186,2653.310594947878,0.99354206508511,1.813929229570348e-147,0.9389578163771712,8.837912798483959e-68
7171,186,6066.84733922197,0.99218915458899,3.9540257313271963e-141,0.9311827956989248,1.0807208920347536e-66
10664,186,4299.663302406516,0.9931848714260876,1.129983788838965e-145,0.935483870967742,2.712084265744383e-67
8668,186,5480.694185700998,0.98731488359596,5.409473065450052e-125,0.9098428453267164,9.376146639501841e-64
4177,186,5950.657013912767,0.9940920800998878,1.9537097057694453e-150,0.9421009098428452,3.193210884930943e-68
3179,186,5135.478900522487,0.993779140522514,1.0274546620478252e-148,0.9432588916459884,2.1926558632066465e-68
8169,186,3800.846550260543,0.972464478196962,2.552312345536063e-99,0.8693134822167081,2.3242936567596107e-58
12660,186,5727.267225184796,0.9898531712791008,2.034704554571607e-132,0.9174524400330852,8.55098213131242e-65
14656,186,6798.590605304498,0.984691248755354,9.47996907652697e-119,0.9027295285359802,8.63827502732402e-63
185,186,5096.207569629421,0.9896002908125364,1.3413973361372602e-131,0.9174524400330852,8.55098213131242e-65
684,186,6471.705553886509,0.984922002181094,2.9695824142823934e-119,0.8989247311827957,2.8130976673042017e-62
1183,186,6058.959355712874,0.9894295964976054,4.668537174450539e-131,0.919106699751861,5.0674428936804105e-65
7670,186,4493.533593386009,0.994452434764742,1.556572398949992e-152,0.9439205955334988,1.7684436609475347e-68
9666,186,5463.854091557752,0.9932638965718892,4.616738782511867e-146,0.9368072787427628,1.7701437562607762e-67
2181,186,3358.3057335540457,0.9740165320605016,3.107751469168521e-101,0.8699751861042183,1.9062525706719453e-58
6672,186,5629.766041816835,0.98560794044665,8.451915584510401e-121,0.9020678246484698,1.0611011088140671e-62
11662,186,7333.536402532854,0.9739754389846847,3.5043957984762955e-101,0.8671629445822995,4.42283992579657e-58
13159,186,6201.09332497991,0.9882442193105844,1.5998398093336236e-127,0.9157981803143094,1.4415727803457685e-64
13658,186,3306.758995999319,0.995369126456038,1.4699401475168584e-158,0.949048800661704,3.3242681505831813e-69
8170,187,7377.234607442446,0.9895971298067044,1.3729934764409152e-131,0.9215880893300248,2.307734521759104e-65
9667,187,4699.306705906585,0.9912945899385184,1.615951632790847e-137,0.928370554177006,2.6595210101894066e-66
5176,187,5720.616924139224,0.9860789303156264,6.637514278180684e-122,0.9048800661703889,4.422381101032256e-63
13160,187,6989.964300600867,0.9820612919030836,1.718574003450737e-113,0.8901571546732837,4.193437683421282e-61
13659,187,7341.662600742738,0.9896350618766888,1.0378431876784922e-131,0.917948717948718,7.309548420686969e-65
5675,187,6196.90777402021,0.984580613551232,1.6435959751207098e-118,0.8980976013234078,3.633869597395896e-62
1683,187,3345.8788170544854,0.9917086817025176,3.84988673081244e-139,0.9272125723738628,3.850338350148328e-66
12661,187,4587.655252583519,0.9855289153008486,1.2846215755820727e-120,0.9025641025641026,9.094222178868362e-63
186,187,5454.585330467485,0.9918762150116166,8.045822074346187e-140,0.9285359801488834,2.52249704576898e-66
1184,187,6790.149040592816,0.9897804681449638,3.5161124612597904e-132,0.9225806451612903,1.6837922254453396e-65
685,187,4256.470091327407,0.991104929588595,8.434459865888994e-137,0.9275434243176178,3.464226130944964e-66
9168,187,9210.061328273832,0.977047936653443,2.477561559863193e-105,0.8784119106699751,1.5016573733598596e-59
7172,187,7610.593589075799,0.9920247822857232,1.953341389465195e-140,0.9288668320926384,2.2692009142126701e-66
6673,187,5144.029194426039,0.9911997597635566,3.708382456874747e-137,0.9253928866832092,6.880465536406949e-66
3679,187,5228.08028675984,0.9939024197499644,2.210173746345608e-149,0.9392886683209264,7.941081787457988e-68
14158,187,8150.557946447933,0.9866637163945567,2.4916489156963324e-123,0.9063688999172872,2.779398403994276e-63
2182,187,2752.8175754437093,0.9927233645746076,1.724578407027166e-143,0.9353184449958644,2.8605313495106326e-67
4178,187,5346.9263871731255,0.991784545842487,1.902409648110609e-139,0.9280397022332508,2.956219969938461e-66
11663,187,5651.592486001237,0.9872295364384946,9.03640430970962e-125,0.9121588089330024,4.53326143886584e-64
12162,187,5950.121482812869,0.992976245041172,1.1428778162266252e-144,0.934656741108354,3.539811866083107e-67
7671,187,5275.13185856998,0.9944271467180856,2.207221754348802e-152,0.9430934656741108,2.3136897374567677e-68
2681,187,4144.790880866077,0.9934029808284996,9.30918255186366e-147,0.9368072787427628,1.7701437562607762e-67
4677,187,7134.901462758658,0.9740607861421504,2.7300651524270643e-101,0.8706368899917287,1.5631651432162461e-58
6174,187,5355.372433500779,0.9937222424175371,2.066818916510245e-148,0.9419354838709678,3.3692542305384733e-68
10665,187,4797.15333763546,0.9875013829400516,1.741445971258225e-125,0.9088502894954508,1.2795093067394802e-63
10166,187,8127.959802994663,0.9816061070632676,1.163156439309155e-112,0.890818858560794,3.423033609922972e-61
11164,187,5334.041059857677,0.9941394951873684,1.0523681929210381e-150,0.9416046319272128,3.750886701281671e-68
3180,187,4530.365477530547,0.989524426672567,2.3408513857114013e-131,0.9174524400330852,8.55098213131242e-65
14657,187,6940.894621169811,0.99354206508511,1.813929229570348e-147,0.9343258891645988,3.937517696124428e-67
8669,187,3371.885209706404,0.9941489782048648,9.293251660928408e-151,0.9401157981803144,6.0762187673900596e-68
13161,188,6612.994931631048,0.9842170978805456,9.751012880113207e-118,0.8984284532671629,3.280255878159811e-62
4179,188,4087.7066595582687,0.9844889443821024,2.585285211479329e-118,0.9010752688172043,1.4442069345163468e-62
7173,188,8134.24429183201,0.9877574244124478,3.572240603900184e-126,0.910339123242349,8.025276035122382e-64
9169,188,4089.574169231376,0.988386464573027,6.299500956535897e-128,0.91232423490488,4.303645049930125e-64
12163,188,6198.961507524271,0.9882631853455768,1.4138151223731833e-127,0.9129859387923904,3.495413071477853e-64
686,188,4496.260760273012,0.9940699530590632,2.6032178942806423e-150,0.9376344086021504,1.3553992353480521e-67
14658,188,5220.184152285679,0.9890439537860948,7.263755954777407e-130,0.915467328370554,1.6001175972760095e-64
7672,188,4601.21173405452,0.9874666118758988,2.1539846557800863e-125,0.9098428453267164,9.376146639501841e-64
1185,188,4960.897471051852,0.9908046340345498,1.0751144003426998e-135,0.9253928866832092,6.880465536406949e-66
5177,188,5109.411109548943,0.9920943244140285,9.977953632310494e-141,0.933829611248966,4.6190804854415154e-67
2682,188,4611.567966942738,0.9906939988304276,2.688986296903248e-135,0.923904052936311,1.1054294263403365e-65
4678,188,8032.880450756696,0.9746582162444088,4.643204783418977e-102,0.8691480562448305,2.4423532334674217e-58
2183,188,5707.455861582706,0.994120529152376,1.3486689188191753e-150,0.9401157981803144,6.0762187673900596e-68
187,188,4395.901298715926,0.9902103649381232,1.305973451177824e-133,0.9240694789081886,1.0487405013311034e-65
8670,188,5015.068223000055,0.9940889190940556,2.035616134657727e-150,0.9412737799834574,4.175589960044952e-68
5676,188,7361.810258292633,0.9826966540753268,1.0957371260961643e-114,0.8946236559139784,1.062269255228729e-61
13660,188,6337.52862794222,0.980673610342811,5.058715499698287e-111,0.8850289495450786,2.0118591222604776e-60
6175,188,5242.100825544102,0.9806451612903224,5.659289263440467e-111,0.8891645988420183,5.6844283387209554e-61
10167,188,7195.721306592731,0.9857976007965734,3.065150935067472e-121,0.9075268817204302,1.9357140417717911e-63
3680,188,7550.274804622153,0.9828547043669292,5.438128052943283e-115,0.8947890818858562,1.0094648493188265e-61
10666,188,6024.94136708844,0.994446112753078,1.69884354161299e-152,0.9417700578990902,3.554969650214886e-68
8171,188,8501.374255506358,0.988999699704446,9.890976822290874e-130,0.9151364764267992,1.776032738821855e-64
6674,188,6340.821078033672,0.9948570435112452,4.637474651180424e-155,0.9459057071960296,9.269645350871519e-69
14159,188,8410.012372580277,0.9813658706200312,3.130534355861449e-112,0.8914805624483044,2.793747144406987e-61
11165,188,7124.450590496962,0.9893284443109795,9.682986819985097e-131,0.919602977667494,4.330533896829857e-65
1684,188,7745.2788050088275,0.9929541180003476,1.4548598065401798e-144,0.9339950372208436,4.37974264621138e-67
3181,188,5655.995932632497,0.9899511624598946,9.673615969100735e-133,0.9197684036393714,4.109454447242356e-65
12662,188,5342.620249047813,0.9857343806799324,4.30468286083926e-121,0.9050454921422664,4.200110531299868e-63
11664,188,6951.055879516669,0.9867775126045106,1.2935552064061204e-123,0.913151364764268,3.3182099216613625e-64
9668,188,5091.884972395479,0.9922713407406236,1.7565261388079733e-141,0.93151364764268,9.719092589645017e-67
7673,189,4542.6251846934765,0.9873749427067692,3.76213917059857e-125,0.9081885856079404,1.573891708608293e-63
11166,189,3896.073348689589,0.989808917197452,2.839924873513181e-132,0.9187758478081058,5.626869143668113e-65
1685,189,5319.273220085639,0.9943512825781162,6.234033403625061e-152,0.9437551695616212,1.866131052673609e-68
5677,189,6364.763154301131,0.9936179292250792,7.323058376397398e-148,0.9374689826302728,1.4297616004626431e-67
8671,189,8232.895335373507,0.9845458424870792,1.952310441110853e-118,0.9027295285359802,8.63827502732402e-63
2184,189,7028.58250016519,0.9889206745586444,1.711278543661032e-129,0.9128205128205128,3.6820449748508793e-64
4679,189,5989.437759721738,0.9913736150843198,8.031015181092004e-138,0.9272125723738628,3.850338350148328e-66
10168,189,6968.746363302665,0.9887531412495456,5.400778127801552e-129,0.9161290322580644,1.2986884650970956e-64
14160,189,5401.77789042823,0.99331131165937,2.684669059417696e-146,0.9376344086021504,1.3553992353480521e-67
188,189,4794.434289521757,0.9947495693129552,2.2706296088658076e-154,0.942266335814723,3.026337458486975e-68
12663,189,6008.629459983519,0.9940383430007428,3.915397243632584e-150,0.9407775020678246,4.9041437911959054e-68
3681,189,3240.7327404389416,0.992407263991402,4.503250185640189e-142,0.9320099255583127,8.288262224315916e-67
3182,189,5281.043421229743,0.9899321964249024,1.1177233070114481e-132,0.921091811414392,2.701342384255309e-65
5178,189,5709.97080349708,0.9905707196029776,7.373274990760282e-135,0.9234077750206784,1.294480668395549e-65
13162,189,3687.431342626452,0.9939593178549414,1.0760872924524065e-149,0.9391232423490488,8.377544119537937e-68
2683,189,7306.515767259732,0.9654565282672946,7.471455554720938e-92,0.8488006617038876,1.0080163117921175e-55
14659,189,5865.301193057951,0.9908552101278626,7.044419319696487e-136,0.9257237386269644,6.191767088005278e-66
1186,189,5669.518295397069,0.9793870809691644,6.886674919466786e-109,0.8823821339950372,4.5036773043928296e-60
6675,189,7537.175056908789,0.983328855241738,6.388700583674573e-116,0.8989247311827957,2.8130976673042017e-62
4180,189,4719.710565979077,0.9940857580882236,2.1209096687822862e-150,0.9384615384615383,1.037586422990099e-67
7174,189,4937.013173531528,0.9923598489039211,7.259915636594761e-142,0.9320099255583127,8.288262224315916e-67
6176,189,3421.5293369777078,0.9823362994104724,5.285166791773126e-114,0.8931348221670802,1.680128086663089e-61
8172,189,5759.807376076186,0.9902356529847796,1.0711602080484875e-133,0.9197684036393714,4.109454447242356e-65
9170,189,8161.327810504434,0.9895054606375748,2.6887653243660164e-131,0.9189412737799836,5.339860015938984e-65
9669,189,4032.756195650025,0.9897172480283224,5.639768077724735e-132,0.9224152191894128,1.774658889174823e-65
12164,189,5895.665934701909,0.9863760648638396,1.2746351604240678e-122,0.905541770057899,3.597907474052523e-63
10667,189,5346.415482567885,0.9898310442382766,2.4042701945762683e-132,0.9204301075268816,3.332072385002557e-65
687,189,4712.188355281451,0.9909563623144882,3.002936366764372e-136,0.923904052936311,1.1054294263403365e-65
13661,189,5893.411181757653,0.9850105103443916,1.8935296226711671e-119,0.9040529363110008,5.722323633519661e-63
11665,189,7023.864739702648,0.9853487379684214,3.3083619045369856e-120,0.9004135649296939,1.7733585861483135e-62
4181,190,3763.294990354872,0.9927929067029128,8.254552698268948e-144,0.9331679073614558,5.714031356820737e-67
14161,190,5935.55562999375,0.9915158603467622,2.2442885551120478e-138,0.9273779983457404,3.652200378093755e-66
10668,190,5641.50401920369,0.991566436440075,1.4189308492392426e-138,0.9296939619520264,1.7414359458812873e-66
12664,190,5594.86492521461,0.9923630099097532,7.033067556533033e-142,0.9321753515301904,7.859614983320486e-67
9670,190,5268.377284784129,0.9880640419781574,5.125913017159446e-127,0.9110008271298594,6.521044761478541e-64
6177,190,4109.649316140238,0.9937823015283462,9.881384302460338e-149,0.9411083540115798,4.405586113038326e-68
4680,190,4401.016598554113,0.9955050497068164,1.4903587376373321e-159,0.9495450785773366,2.826446299796376e-69
3183,190,6855.678385663885,0.9905327875329928,1.0029857127289212e-134,0.9245657568238214,8.95477550957628e-66
5179,190,6591.151745968871,0.98742235779425,2.8208809139767067e-125,0.9149710504549214,1.871088811039348e-64
7175,190,5391.292476013712,0.9927865846912488,8.828994631310862e-144,0.9336641852770884,4.871451703423087e-67
13163,190,6284.040980974931,0.9843182500671712,5.966234126352528e-118,0.8976013234077751,4.2367347495964895e-62
2684,190,4566.519522702207,0.9926475004346382,3.82191203413328e-143,0.9323407775020678,7.453066477442662e-67
3682,190,7299.863644880551,0.9931880324319198,1.0904600692267107e-145,0.9358147229114973,2.4378327978674176e-67
